#{"t_start": 1683713483.1181195, "env_id": null}
r,l,t
13.0,1501,119.95664
-59.0,1501,122.685221
-17.0,1501,124.757292
19.0,1501,127.451185
-69.0,1501,129.470748
-33.0,1501,251.599491
-27.0,1501,253.638569
55.0,1501,255.647998
15.0,1501,258.354946
69.0,1501,260.369281
-43.0,1501,377.881581
5.0,1501,379.881113
-79.0,1501,381.859628
-83.0,1501,384.627524
-63.0,1501,386.610441
0.0,1501,501.416755
0.0,1501,502.928339
0.0,1501,504.406934
0.0,1501,506.731266
0.0,1501,508.176725
0.0,1501,622.758472
0.0,1501,625.168591
0.0,1501,626.61623
0.0,1501,628.058906
0.0,1501,630.482169
0.0,1501,750.251668
0.0,1501,751.70459
0.0,1501,753.163632
0.0,1501,754.618706
0.0,1501,757.033992
0.0,1501,868.053182
0.0,1501,869.522424
0.0,1501,872.033736
0.0,1501,873.489217
0.0,1501,874.980266
0.0,1501,988.774485
0.0,1501,990.269838
0.0,1501,991.771555
0.0,1501,994.603359
0.0,1501,996.045865
0.0,1501,1111.935637
0.0,1501,1114.064253
0.0,1501,1117.599205
0.0,1501,1119.763037
0.0,1501,1121.934729
0.0,1501,1230.757949
0.0,1501,1233.34273
0.0,1501,1234.832719
0.0,1501,1236.330427
0.0,1501,1237.833484
