#{"t_start": 1683640507.9772336, "env_id": null}
r,l,t
0.0,1501,3.291698
0.0,1501,5.344667
0.0,1501,7.385871
0.0,1501,9.430586
0.0,1501,11.46736
0.0,1501,13.778954
0.0,1501,15.814006
0.0,1501,17.86046
0.0,1501,19.917459
0.0,1501,21.960593
0.0,1501,24.30702
0.0,1501,26.354353
0.0,1501,28.404833
0.0,1501,30.569169
0.0,1501,32.632913
0.0,1501,34.965961
0.0,1501,37.11359
0.0,1501,39.206773
0.0,1501,41.249523
0.0,1501,43.284168
0.0,1501,45.534904
0.0,1501,47.807369
0.0,1501,49.937476
0.0,1501,52.038334
0.0,1501,54.168972
0.0,1501,56.548691
0.0,1501,58.621063
0.0,1501,60.690613
0.0,1501,62.751672
0.0,1501,64.824223
0.0,1501,67.094936
0.0,1501,69.161533
0.0,1501,71.231065
0.0,1501,73.305127
0.0,1501,75.377938
0.0,1501,77.734576
0.0,1501,79.795534
0.0,1501,81.85068
0.0,1501,83.923432
0.0,1501,85.987163
0.0,1501,88.236807
0.0,1501,90.303092
0.0,1501,92.361197
0.0,1501,94.418837
0.0,1501,96.472764
0.0,1501,98.732023
0.0,1501,100.794212
0.0,1501,102.840987
0.0,1501,104.884868
0.0,1501,107.089755
