#{"t_start": 1685530412.5630991, "env_id": null}
r,l,t
1105.919922,10001,100.860312
896.616394,10001,113.36147
1081.02124,10001,125.850231
971.515137,10001,138.831242
871.024658,10001,150.738628
953.213501,10001,252.562038
1021.911011,10001,265.195411
821.608337,10001,278.067529
1013.704956,10001,290.435323
1095.214233,10001,303.609273
1028.102539,10001,404.727514
1102.101807,10001,417.477761
1119.501099,10001,430.664115
1103.787109,10001,443.934003
921.189209,10001,456.666403
1308.280518,10001,557.741936
1299.792603,10001,571.041953
1145.190918,10001,584.515696
1360.589722,10001,596.986569
1084.791748,10001,609.264285
1383.198608,10001,712.278709
1072.809326,10001,725.006443
901.701111,10001,738.166128
908.511841,10001,751.201562
993.999146,10001,764.416957
1265.707764,10001,866.630362
998.405884,10001,879.645644
865.094604,10001,893.150749
1170.113281,10001,906.567907
1045.915039,10001,919.892981
876.807617,10001,1023.748759
954.213989,10001,1037.245102
941.508301,10001,1049.62045
930.908447,10001,1063.185573
965.601562,10001,1075.637707
1149.800049,10001,1178.72845
1262.30542,10001,1191.661501
1472.797607,10001,1204.681721
980.194214,10001,1219.402621
1126.103027,10001,1230.794473
1373.495972,10001,1335.865231
1377.783203,10001,1349.558624
1564.685669,10001,1362.374811
1257.797241,10001,1376.679973
1291.495605,10001,1390.519523
235.956085,10001,1490.820011
231.055786,10001,1503.660166
224.855194,10001,1516.841609
213.856415,10001,1528.747437
218.354126,10001,1541.690854
