#{"t_start": 1683714729.0228288, "env_id": null}
r,l,t
-53.0,1501,118.181228
-97.0,1501,120.224504
65.0,1501,124.215079
-53.0,1501,126.799214
21.0,1501,128.814399
-45.0,1501,247.778002
-5.0,1501,250.874087
-3.0,1501,252.888439
27.0,1501,254.902239
57.0,1501,258.022083
23.0,1501,385.248691
7.0,1501,387.248401
-21.0,1501,389.245252
-25.0,1501,391.238014
-31.0,1501,394.453075
0.0,1501,508.672432
0.0,1501,511.422989
0.0,1501,512.881353
0.0,1501,514.34499
0.0,1501,515.815241
0.0,1501,627.252736
0.0,1501,630.062655
0.0,1501,631.505057
0.0,1501,632.955337
0.0,1501,634.403451
0.0,1501,746.426605
0.0,1501,749.29183
0.0,1501,750.737892
0.0,1501,752.19696
0.0,1501,753.655922
0.0,1501,862.892611
0.0,1501,864.351334
0.0,1501,865.803613
0.0,1501,867.255494
0.0,1501,870.158945
0.0,1501,981.477231
0.0,1501,985.426651
0.0,1501,987.533717
0.0,1501,989.642108
0.0,1501,991.786976
0.0,1501,1107.968831
0.0,1501,1109.996289
0.0,1501,1111.439254
0.0,1501,1112.877451
0.0,1501,1114.319564
0.0,1501,1219.359271
0.0,1501,1222.958057
0.0,1501,1224.452371
0.0,1501,1225.935376
0.0,1501,1227.420883
